Inst.,ACS_Avg,ACS_Std,PSO_Avg,PSO_Std,GA_Avg,GA_Std,MEAVRPTW_Avg,MEAVRPTW_Std,cost_reduction_percent
C101,237.1787836658501,2.842170943040401e-14,193.46416845835716,16.09328471226172,233.72495351539493,6.9076603009103685,185.02603844452,11.822582734149954,4.361598367841154
R101,582.807656436926,0.0,544.8984145409884,7.311013614467393,568.6792410985372,10.348213636150351,539.3224981593972,3.3907346207381264,1.02329466058149
RC101,506.5993761171849,0.0,461.7989128065733,3.975400351228945,505.1989265301946,2.059369580093304,462.76571078916976,1.29488019276287,-0.2093547550211338
